389;34188719;Avenida El Golf de los Incas;392154870;392154876;43;32;0.1328819;60;23;1000000;-12.0948581;-76.9679973;-12.093847;-76.9674175
390;34334532;Avenida  Encalada;1840977040;392154405;84;91;0.331656;60;56;1000000;-12.1018899;-76.9702179;-12.0991151;-76.9690991
391;34334532;Avenida  Encalada;392154405;392154435;84;24;0.0121302;60;3;1000000;-12.0991151;-76.9690991;-12.0990144;-76.9690562
392;34334532;Avenida  Encalada;392154435;393863548;84;32;0.1466489;60;25;1000000;-12.0990144;-76.9690562;-12.0977961;-76.9694531
393;34334993;Avenida  Manuel Olguin;393867415;1273784875;91;41;0.3865678;60;65;1000000;-12.0840071;-76.9733764;-12.0874511;-76.973493
394;34334993;Avenida  Manuel Olguin;1273784875;392154382;91;19;1.1768436;60;197;1000000;-12.0874511;-76.973493;-12.0979737;-76.9733906
395;34334993;Avenida  Manuel Olguin;392154382;393867269;91;78;0.0121614;60;3;1000000;-12.0979737;-76.9733906;-12.0980801;-76.9733647
396;34334993;Avenida  Manuel Olguin;393867268;393867099;91;61;0.1082837;60;19;1000000;-12.099527;-76.973133;-12.1004901;-76.9729869
397;34335020;Avenida  Las Palmeras;471061772;471061771;90;6;0.0251331;60;5;1000000;-12.0729107;-76.9739572;-12.0730195;-76.9737546
398;34335020;Avenida  Las Palmeras;471061771;393867586;90;1;0.0158979;60;3;1000000;-12.0730195;-76.9737546;-12.0730943;-76.97363
399;34335020;Avenida  Las Palmeras;393867586;393867584;90;30;0.1956215;60;33;1000000;-12.0730943;-76.97363;-12.0744473;-76.9724805
400;34335020;Avenida  Las Palmeras;393867584;1707739480;90;90;0.0730298;60;13;1000000;-12.0744473;-76.9724805;-12.0749595;-76.9720601
401;34335020;Avenida  Las Palmeras;1707739480;1707739489;90;46;0.0301578;60;6;1000000;-12.0749595;-76.9720601;-12.0751703;-76.9718856
402;34861547;Avenida  Canada;1840977018;1840977019;34;16;0.0131354;60;3;1000000;-12.0775591;-76.9890453;-12.0776268;-76.9891443
403;34861547;Avenida  Canada;1840977019;392154278;34;14;0.0292817;60;5;1000000;-12.0776268;-76.9891443;-12.0777842;-76.9893602
404;34861547;Avenida  Canada;392154278;1757230818;34;5;0.0585468;60;10;1000000;-12.0777842;-76.9893602;-12.0781106;-76.9897827
405;34861547;Avenida  Canada;1757230818;2146361724;34;69;0.1373809;60;23;1000000;-12.0781106;-76.9897827;-12.0788555;-76.9907907
406;34861547;Avenida  Canada;2146361724;1757230933;34;34;0.1338996;60;23;1000000;-12.0788555;-76.9907907;-12.0795816;-76.9917731
407;34861547;Avenida  Canada;1757230933;1757230951;34;35;0.0725296;60;13;1000000;-12.0795816;-76.9917731;-12.0799797;-76.9923015
408;35069336;Alfredo Franco;411309446;390998532;11;101;0.0167024;40;5;0.0004176;-12.128417;-76.9960302;-12.1285672;-76.9960287
409;35069336;Alfredo Franco;390998532;390689650;11;68;0.0817398;40;21;0.0020435;-12.1285672;-76.9960287;-12.1292978;-76.9959456
410;35069336;Alfredo Franco;390689650;390998619;11;75;0.1032458;40;26;0.0025811;-12.1292978;-76.9959456;-12.1301719;-76.996183
411;35069336;Alfredo Franco;390998619;390998623;11;38;0.0960127;40;25;0.0024003;-12.1301719;-76.996183;-12.1305579;-76.996904
412;35069336;Alfredo Franco;390998623;390998624;11;26;0.016531;40;5;0.0004133;-12.1305579;-76.996904;-12.130516;-76.9970499
413;35069336;Alfredo Franco;390998624;390689659;11;49;0.1712837;40;43;0.0042821;-12.130516;-76.9970499;-12.1313369;-76.9983831
414;35069336;Alfredo Franco;390689659;390998749;11;51;0.0801738;40;21;0.0020043;-12.1313369;-76.9983831;-12.1317447;-76.9989913
415;35090735;Avenida  La Fontana;392155819;1042062060;88;40;0.0727656;60;13;1000000;-12.0760691;-76.9580209;-12.0754477;-76.9578188
416;35090735;Avenida  La Fontana;1042062060;411672094;88;8;0.2854219;60;48;1000000;-12.0754477;-76.9578188;-12.0741821;-76.9556713
417;35090735;Avenida  La Fontana;411672106;411672103;88;17;0.0774432;60;13;1000000;-12.0738199;-76.9558788;-12.0742344;-76.956428
418;35090735;Avenida  La Fontana;411672103;1273840108;88;48;0.2452869;60;41;1000000;-12.0742344;-76.956428;-12.0756327;-76.958048
419;35090744;Avenida  La Universidad;411672182;411672184;89;67;0.0509267;60;9;0.0008488;-12.0770434;-76.9541135;-12.0773314;-76.9537501
420;35090744;Avenida  La Universidad;411672114;411672192;89;67;0.3509405;60;59;0.005849;-12.0739603;-76.955226;-12.0768697;-76.9540733
421;35090744;Avenida  La Universidad;411672192;1727346832;89;48;0.0208465;60;4;0.0003474;-12.0768697;-76.9540733;-12.0770244;-76.953965
422;35090744;Avenida  La Universidad;1727346832;411672184;89;20;0.0413682;60;7;0.0006895;-12.0770244;-76.953965;-12.0773314;-76.9537501
423;239202059;Avenida Miguel Angel;825406625;2470149787;55;83;0.013868;40;4;1000000;-12.0103103;-77.0570494;-12.010264;-77.056931
424;239202059;Avenida Miguel Angel;2470149787;827130987;55;74;0.0549793;40;14;1000000;-12.010264;-77.056931;-12.01008;-77.0564618
425;239202059;Avenida Miguel Angel;827130987;827131969;55;79;0.2756517;40;69;1000000;-12.01008;-77.0564618;-12.0091862;-77.0540978
426;239202059;Avenida Miguel Angel;827131969;1870265576;55;39;0.0552246;40;14;1000000;-12.0091862;-77.0540978;-12.0090244;-77.0536185
427;246935554;Alcides Vigo;2538979039;1758886630;7;49;0.0165359;60;3;1000000;-11.9945914;-77.0996732;-11.9947143;-77.0995876
428;246935554;Alcides Vigo;1758886630;2534600448;7;16;0.0328283;60;6;1000000;-11.9947143;-77.0995876;-11.9949716;-77.0994396
429;246935554;Alcides Vigo;2534600448;1359115337;7;12;0.05567;60;10;1000000;-11.9949716;-77.0994396;-11.9954067;-77.0991864
430;246935554;Alcides Vigo;1359115337;2534600450;7;24;0.1500628;60;26;1000000;-11.9954067;-77.0991864;-11.9965916;-77.098526
